"Subj_ID";"Trial";"Choice";"Losses";"Wins";"Net_Outcome"
"Subj_137";89;3;-50;50;0
"Subj_137";90;3;-50;50;0
"Subj_137";91;3;0;50;50
"Subj_137";92;3;0;50;50
"Subj_137";93;3;-50;50;0
"Subj_137";94;3;-50;50;0
"Subj_137";95;3;-50;50;0
"Subj_137";96;3;-50;50;0
"Subj_137";97;3;-50;50;0
"Subj_137";98;3;0;50;50
"Subj_137";99;3;0;50;50
"Subj_137";100;3;0;50;50
"Subj_138";1;2;0;100;100
"Subj_138";2;4;0;50;50
"Subj_138";3;1;0;100;100
"Subj_138";4;3;0;50;50
"Subj_138";5;1;-150;100;-50
"Subj_138";6;3;-50;50;0
"Subj_138";7;2;0;100;100
"Subj_138";8;2;0;100;100
"Subj_138";9;4;0;50;50
"Subj_138";10;2;0;100;100
"Subj_138";11;1;-250;100;-150
"Subj_138";12;2;0;100;100
"Subj_138";13;2;0;100;100
"Subj_138";14;2;0;100;100
"Subj_138";15;2;0;100;100
"Subj_138";16;2;0;100;100
"Subj_138";17;2;-1250;100;-1150
"Subj_138";18;4;0;50;50
"Subj_138";19;4;0;50;50
"Subj_138";20;4;0;50;50
"Subj_138";21;1;0;100;100
"Subj_138";22;3;-50;50;0
"Subj_138";23;4;0;50;50
"Subj_138";24;3;-50;50;0
"Subj_138";25;4;0;50;50
"Subj_138";26;4;0;50;50
"Subj_138";27;2;-1250;100;-1150
"Subj_138";28;4;-250;50;-200
"Subj_138";29;1;-200;100;-100
"Subj_138";30;3;-50;50;0
"Subj_138";31;1;0;100;100
"Subj_138";32;1;-300;100;-200
"Subj_138";33;4;0;50;50
"Subj_138";34;4;0;50;50
"Subj_138";35;4;0;50;50
"Subj_138";36;1;0;100;100
"Subj_138";37;4;0;50;50
"Subj_138";38;4;-250;50;-200
"Subj_138";39;1;0;100;100
"Subj_138";40;1;-350;100;-250
"Subj_138";41;3;-50;50;0
"Subj_138";42;4;0;50;50
"Subj_138";43;2;0;100;100
"Subj_138";44;2;0;100;100
"Subj_138";45;2;0;100;100
"Subj_138";46;2;0;100;100
"Subj_138";47;4;0;50;50
"Subj_138";48;2;0;100;100
"Subj_138";49;4;0;50;50
"Subj_138";50;4;0;50;50
"Subj_138";51;3;0;50;50
"Subj_138";52;3;0;50;50
"Subj_138";53;3;0;50;50
"Subj_138";54;4;0;50;50
"Subj_138";55;4;0;50;50
"Subj_138";56;3;0;50;50
"Subj_138";57;3;-50;50;0
"Subj_138";58;4;-250;50;-200
"Subj_138";59;4;0;50;50
"Subj_138";60;3;0;50;50
"Subj_138";61;1;-200;100;-100
"Subj_138";62;4;0;50;50
"Subj_138";63;4;0;50;50
"Subj_138";64;2;0;100;100
"Subj_138";65;2;0;100;100
"Subj_138";66;4;0;50;50
"Subj_138";67;4;0;50;50
"Subj_138";68;1;-300;100;-200
"Subj_138";69;4;0;50;50
"Subj_138";70;1;0;100;100
"Subj_138";71;1;0;100;100
"Subj_138";72;4;0;50;50
"Subj_138";73;1;0;100;100
"Subj_138";74;4;0;50;50
"Subj_138";75;3;0;50;50
"Subj_138";76;3;-50;50;0
"Subj_138";77;4;0;50;50
"Subj_138";78;1;-350;100;-250
"Subj_138";79;4;0;50;50
"Subj_138";80;2;0;100;100
"Subj_138";81;4;-250;50;-200
"Subj_138";82;2;0;100;100
"Subj_138";83;2;0;100;100
"Subj_138";84;1;0;100;100
"Subj_138";85;4;0;50;50
"Subj_138";86;1;0;100;100
"Subj_138";87;4;0;50;50
"Subj_138";88;1;-150;100;-50
"Subj_138";89;3;0;50;50
"Subj_138";90;4;0;50;50
"Subj_138";91;3;-50;50;0
"Subj_138";92;4;0;50;50
"Subj_138";93;4;0;50;50
"Subj_138";94;1;-250;100;-150
"Subj_138";95;4;0;50;50
"Subj_138";96;4;0;50;50
"Subj_138";97;3;0;50;50
"Subj_138";98;4;0;50;50
"Subj_138";99;3;-50;50;0
"Subj_138";100;4;0;50;50
"Subj_139";1;3;0;50;50
"Subj_139";2;2;0;100;100
"Subj_139";3;1;-250;100;-150
"Subj_139";4;2;0;100;100
"Subj_139";5;2;0;100;100
"Subj_139";6;4;0;50;50
"Subj_139";7;2;0;100;100
"Subj_139";8;3;-50;50;0
"Subj_139";9;2;0;100;100
"Subj_139";10;2;0;100;100
"Subj_139";11;2;0;100;100
"Subj_139";12;2;0;100;100
"Subj_139";13;2;0;100;100
"Subj_139";14;1;-200;100;-100
"Subj_139";15;2;-1250;100;-1150
"Subj_139";16;3;0;50;50
"Subj_139";17;2;-1250;100;-1150
"Subj_139";18;1;0;100;100
"Subj_139";19;1;-350;100;-250
"Subj_139";20;3;0;50;50
"Subj_139";21;4;0;50;50
"Subj_139";22;3;0;50;50
"Subj_139";23;2;0;100;100
"Subj_139";24;1;-300;100;-200
"Subj_139";25;2;0;100;100
"Subj_139";26;2;0;100;100
"Subj_139";27;3;-50;50;0
"Subj_139";28;3;-50;50;0
"Subj_139";29;3;-50;50;0
"Subj_139";30;2;0;100;100
"Subj_139";31;2;0;100;100
"Subj_139";32;4;-250;50;-200
"Subj_139";33;2;0;100;100
"Subj_139";34;3;0;50;50
"Subj_139";35;2;0;100;100
"Subj_139";36;3;-50;50;0
"Subj_139";37;4;0;50;50
"Subj_139";38;4;0;50;50
"Subj_139";39;4;0;50;50
"Subj_139";40;3;-50;50;0
"Subj_139";41;1;-150;100;-50
"Subj_139";42;2;0;100;100
"Subj_139";43;4;0;50;50
"Subj_139";44;2;0;100;100
"Subj_139";45;3;0;50;50
"Subj_139";46;2;0;100;100
"Subj_139";47;4;0;50;50
"Subj_139";48;2;0;100;100
"Subj_139";49;3;0;50;50
"Subj_139";50;3;-50;50;0
"Subj_139";51;4;0;50;50
"Subj_139";52;4;0;50;50
"Subj_139";53;2;0;100;100
"Subj_139";54;2;0;100;100
"Subj_139";55;2;0;100;100
"Subj_139";56;2;0;100;100
"Subj_139";57;2;-1250;100;-1150
"Subj_139";58;3;-50;50;0
"Subj_139";59;4;0;50;50
"Subj_139";60;1;0;100;100
"Subj_139";61;1;0;100;100
"Subj_139";62;1;0;100;100
"Subj_139";63;1;0;100;100
"Subj_139";64;1;-150;100;-50
"Subj_139";65;2;0;100;100
"Subj_139";66;2;0;100;100
"Subj_139";67;2;0;100;100
"Subj_139";68;2;0;100;100
"Subj_139";69;4;0;50;50
"Subj_139";70;4;0;50;50
"Subj_139";71;4;0;50;50
"Subj_139";72;4;0;50;50
"Subj_139";73;2;0;100;100
"Subj_139";74;2;0;100;100
"Subj_139";75;2;0;100;100
"Subj_139";76;2;0;100;100
"Subj_139";77;3;0;50;50
"Subj_139";78;3;0;50;50
"Subj_139";79;3;0;50;50
"Subj_139";80;3;-50;50;0
"Subj_139";81;1;-200;100;-100
"Subj_139";82;2;0;100;100
"Subj_139";83;2;0;100;100
"Subj_139";84;2;0;100;100
"Subj_139";85;2;-1250;100;-1150
"Subj_139";86;4;0;50;50
"Subj_139";87;4;0;50;50
"Subj_139";88;3;-50;50;0
"Subj_139";89;1;0;100;100
"Subj_139";90;1;0;100;100
"Subj_139";91;2;0;100;100
"Subj_139";92;2;-1250;100;-1150
"Subj_139";93;1;0;100;100
"Subj_139";94;2;0;100;100
"Subj_139";95;4;-250;50;-200
"Subj_139";96;3;0;50;50
"Subj_139";97;3;-50;50;0
"Subj_139";98;2;0;100;100
"Subj_139";99;2;0;100;100
"Subj_139";100;1;-300;100;-200
"Subj_140";1;3;-50;50;0
"Subj_140";2;2;0;100;100
"Subj_140";3;4;0;50;50
"Subj_140";4;1;-250;100;-150
"Subj_140";5;2;0;100;100
"Subj_140";6;4;0;50;50
"Subj_140";7;2;0;100;100
"Subj_140";8;2;0;100;100
"Subj_140";9;2;0;100;100
"Subj_140";10;2;0;100;100
"Subj_140";11;2;0;100;100
"Subj_140";12;2;-1250;100;-1150
"Subj_140";13;3;0;50;50
"Subj_140";14;3;0;50;50
"Subj_140";15;3;0;50;50
"Subj_140";16;4;-250;50;-200
"Subj_140";17;3;-50;50;0
"Subj_140";18;2;0;100;100
"Subj_140";19;3;-50;50;0
"Subj_140";20;2;0;100;100
"Subj_140";21;2;0;100;100
"Subj_140";22;2;0;100;100
"Subj_140";23;2;0;100;100
"Subj_140";24;2;0;100;100
"Subj_140";25;3;-50;50;0
"Subj_140";26;2;0;100;100
"Subj_140";27;2;0;100;100
"Subj_140";28;2;0;100;100
"Subj_140";29;2;-1250;100;-1150
"Subj_140";30;3;0;50;50
"Subj_140";31;3;-50;50;0
"Subj_140";32;2;0;100;100
"Subj_140";33;2;0;100;100
"Subj_140";34;2;0;100;100
"Subj_140";35;2;0;100;100
"Subj_140";36;2;0;100;100
"Subj_140";37;2;0;100;100
"Subj_140";38;2;-1250;100;-1150
"Subj_140";39;2;0;100;100
"Subj_140";40;2;0;100;100
"Subj_140";41;2;0;100;100
"Subj_140";42;2;0;100;100
"Subj_140";43;2;0;100;100
"Subj_140";44;3;0;50;50
"Subj_140";45;2;0;100;100
"Subj_140";46;2;0;100;100
"Subj_140";47;2;0;100;100
"Subj_140";48;3;0;50;50
"Subj_140";49;2;0;100;100
"Subj_140";50;2;0;100;100
"Subj_140";51;3;0;50;50
"Subj_140";52;2;0;100;100
"Subj_140";53;3;0;50;50
"Subj_140";54;2;0;100;100
"Subj_140";55;3;0;50;50
"Subj_140";56;2;0;100;100
"Subj_140";57;3;0;50;50
"Subj_140";58;2;-1250;100;-1150
"Subj_140";59;2;0;100;100
"Subj_140";60;2;0;100;100
"Subj_140";61;2;0;100;100
"Subj_140";62;2;0;100;100
"Subj_140";63;2;0;100;100
"Subj_140";64;2;0;100;100
"Subj_140";65;2;0;100;100
"Subj_140";66;2;-1250;100;-1150
"Subj_140";67;3;-50;50;0
"Subj_140";68;2;0;100;100
"Subj_140";69;2;0;100;100
"Subj_140";70;2;0;100;100
"Subj_140";71;2;0;100;100
"Subj_140";72;2;0;100;100
"Subj_140";73;2;0;100;100
"Subj_140";74;3;-50;50;0
"Subj_140";75;2;0;100;100
"Subj_140";76;2;0;100;100
"Subj_140";77;2;-1250;100;-1150
"Subj_140";78;2;0;100;100
"Subj_140";79;2;0;100;100
"Subj_140";80;2;0;100;100
"Subj_140";81;2;0;100;100
"Subj_140";82;2;0;100;100
"Subj_140";83;2;0;100;100
"Subj_140";84;3;-50;50;0
"Subj_140";85;2;0;100;100
"Subj_140";86;2;0;100;100
"Subj_140";87;3;-50;50;0
"Subj_140";88;2;-1250;100;-1150
"Subj_140";89;4;0;50;50
"Subj_140";90;1;0;100;100
"Subj_140";91;1;-350;100;-250
"Subj_140";92;1;0;100;100
"Subj_140";93;2;0;100;100
"Subj_140";94;2;0;100;100
"Subj_140";95;2;0;100;100
"Subj_140";96;2;0;100;100
"Subj_140";97;2;0;100;100
"Subj_140";98;2;0;100;100
"Subj_140";99;3;-50;50;0
"Subj_140";100;2;0;100;100
"Subj_141";1;3;-50;50;0
"Subj_141";2;4;0;50;50
"Subj_141";3;4;0;50;50
"Subj_141";4;4;0;50;50
"Subj_141";5;4;0;50;50
"Subj_141";6;4;0;50;50
"Subj_141";7;4;0;50;50
"Subj_141";8;4;0;50;50
"Subj_141";9;4;0;50;50
"Subj_141";10;4;-250;50;-200
"Subj_141";11;4;0;50;50
"Subj_141";12;4;0;50;50
"Subj_141";13;4;0;50;50
"Subj_141";14;4;0;50;50
"Subj_141";15;4;0;50;50
"Subj_141";16;2;0;100;100
"Subj_141";17;2;0;100;100
"Subj_141";18;2;0;100;100
"Subj_141";19;2;0;100;100
"Subj_141";20;2;0;100;100
"Subj_141";21;4;0;50;50
"Subj_141";22;4;0;50;50
"Subj_141";23;4;0;50;50
"Subj_141";24;4;0;50;50
"Subj_141";25;4;0;50;50
"Subj_141";26;2;-1250;100;-1150
"Subj_141";27;4;-250;50;-200
"Subj_141";28;2;0;100;100
"Subj_141";29;2;0;100;100
"Subj_141";30;2;0;100;100
"Subj_141";31;2;0;100;100
"Subj_141";32;2;0;100;100
"Subj_141";33;4;0;50;50
"Subj_141";34;4;0;50;50
"Subj_141";35;4;0;50;50
"Subj_141";36;4;-250;50;-200
"Subj_141";37;4;0;50;50
"Subj_141";38;1;-250;100;-150
"Subj_141";39;1;-150;100;-50
"Subj_141";40;1;0;100;100
"Subj_141";41;1;-300;100;-200
"Subj_141";42;1;0;100;100
"Subj_141";43;2;0;100;100
"Subj_141";44;2;0;100;100
"Subj_141";45;2;0;100;100
"Subj_141";46;2;-1250;100;-1150
"Subj_141";47;2;0;100;100
"Subj_141";48;2;0;100;100
"Subj_141";49;2;0;100;100
"Subj_141";50;2;0;100;100
"Subj_141";51;2;0;100;100
"Subj_141";52;4;0;50;50
"Subj_141";53;4;0;50;50
"Subj_141";54;4;0;50;50
"Subj_141";55;4;0;50;50
"Subj_141";56;4;0;50;50
"Subj_141";57;3;-50;50;0
"Subj_141";58;4;0;50;50
"Subj_141";59;4;0;50;50
"Subj_141";60;4;0;50;50
"Subj_141";61;4;0;50;50
"Subj_141";62;4;0;50;50
"Subj_141";63;2;0;100;100
"Subj_141";64;2;0;100;100
"Subj_141";65;2;-1250;100;-1150
"Subj_141";66;2;0;100;100
"Subj_141";67;2;0;100;100
"Subj_141";68;2;0;100;100
"Subj_141";69;2;0;100;100
"Subj_141";70;2;0;100;100
"Subj_141";71;3;0;50;50
"Subj_141";72;4;0;50;50
"Subj_141";73;4;0;50;50
"Subj_141";74;4;0;50;50
"Subj_141";75;4;-250;50;-200
"Subj_141";76;3;-50;50;0
"Subj_141";77;2;0;100;100
"Subj_141";78;2;0;100;100
"Subj_141";79;2;0;100;100
"Subj_141";80;2;0;100;100
"Subj_141";81;2;-1250;100;-1150
"Subj_141";82;1;0;100;100
"Subj_141";83;1;-200;100;-100
"Subj_141";84;1;0;100;100
"Subj_141";85;3;-50;50;0
"Subj_141";86;4;0;50;50
"Subj_141";87;4;0;50;50
"Subj_141";88;4;0;50;50
"Subj_141";89;4;0;50;50
"Subj_141";90;4;0;50;50
"Subj_141";91;2;0;100;100
"Subj_141";92;2;0;100;100
"Subj_141";93;2;0;100;100
"Subj_141";94;2;0;100;100
"Subj_141";95;2;0;100;100
"Subj_141";96;3;0;50;50
"Subj_141";97;2;0;100;100
"Subj_141";98;2;0;100;100
"Subj_141";99;2;0;100;100
"Subj_141";100;2;0;100;100
"Subj_142";1;4;0;50;50
"Subj_142";2;3;0;50;50
"Subj_142";3;1;0;100;100
"Subj_142";4;2;0;100;100
"Subj_142";5;2;0;100;100
"Subj_142";6;1;-350;100;-250
"Subj_142";7;3;-50;50;0
"Subj_142";8;4;0;50;50
"Subj_142";9;4;0;50;50
"Subj_142";10;2;0;100;100
"Subj_142";11;2;0;100;100
"Subj_142";12;2;0;100;100
"Subj_142";13;4;0;50;50
"Subj_142";14;3;-50;50;0
"Subj_142";15;2;-1250;100;-1150
"Subj_142";16;4;-250;50;-200
"Subj_142";17;3;-50;50;0
"Subj_142";18;1;-200;100;-100
"Subj_142";19;4;0;50;50
"Subj_142";20;4;0;50;50
"Subj_142";21;2;0;100;100
"Subj_142";22;2;0;100;100
"Subj_142";23;3;0;50;50
"Subj_142";24;3;0;50;50
"Subj_142";25;4;0;50;50
"Subj_142";26;4;0;50;50
"Subj_142";27;3;-50;50;0
"Subj_142";28;4;0;50;50
"Subj_142";29;4;0;50;50
"Subj_142";30;4;0;50;50
"Subj_142";31;4;-250;50;-200
"Subj_142";32;1;-150;100;-50
"Subj_142";33;1;0;100;100
"Subj_142";34;1;0;100;100
"Subj_142";35;1;0;100;100
"Subj_142";36;1;0;100;100
"Subj_142";37;1;-300;100;-200
"Subj_142";38;4;0;50;50
"Subj_142";39;2;0;100;100
"Subj_142";40;2;0;100;100
"Subj_142";41;4;0;50;50
"Subj_142";42;4;0;50;50
"Subj_142";43;3;0;50;50
"Subj_142";44;4;0;50;50
"Subj_142";45;4;0;50;50
"Subj_142";46;4;0;50;50
"Subj_142";47;1;-250;100;-150
"Subj_142";48;3;0;50;50
"Subj_142";49;3;-50;50;0
"Subj_142";50;4;0;50;50
"Subj_142";51;4;0;50;50
"Subj_142";52;4;0;50;50
"Subj_142";53;4;0;50;50
"Subj_142";54;4;0;50;50
"Subj_142";55;4;-250;50;-200
"Subj_142";56;1;0;100;100
"Subj_142";57;1;-150;100;-50
"Subj_142";58;3;0;50;50
"Subj_142";59;4;0;50;50
"Subj_142";60;4;0;50;50
"Subj_142";61;4;0;50;50
"Subj_142";62;4;0;50;50
"Subj_142";63;4;0;50;50
"Subj_142";64;4;0;50;50
"Subj_142";65;4;-250;50;-200
"Subj_142";66;4;0;50;50
"Subj_142";67;4;0;50;50
"Subj_142";68;4;0;50;50
"Subj_142";69;4;0;50;50
"Subj_142";70;3;-50;50;0
"Subj_142";71;2;0;100;100
"Subj_142";72;4;0;50;50
"Subj_142";73;3;0;50;50
"Subj_142";74;4;0;50;50
"Subj_142";75;4;0;50;50
"Subj_142";76;3;0;50;50
"Subj_142";77;4;0;50;50
"Subj_142";78;4;0;50;50
"Subj_142";79;4;-250;50;-200
"Subj_142";80;4;0;50;50
"Subj_142";81;4;0;50;50
"Subj_142";82;3;-50;50;0
"Subj_142";83;3;-50;50;0
"Subj_142";84;4;0;50;50
"Subj_142";85;4;0;50;50
"Subj_142";86;4;0;50;50
"Subj_142";87;2;0;100;100
"Subj_142";88;4;0;50;50
"Subj_142";89;4;0;50;50
"Subj_142";90;4;0;50;50
"Subj_142";91;2;0;100;100
"Subj_142";92;4;0;50;50
"Subj_142";93;4;0;50;50
"Subj_142";94;4;0;50;50
"Subj_142";95;3;-50;50;0
"Subj_142";96;4;0;50;50
"Subj_142";97;4;0;50;50
"Subj_142";98;4;0;50;50
"Subj_142";99;4;0;50;50
"Subj_142";100;4;0;50;50
"Subj_143";1;4;0;50;50
"Subj_143";2;3;0;50;50
"Subj_143";3;1;0;100;100
"Subj_143";4;2;0;100;100
"Subj_143";5;3;0;50;50
"Subj_143";6;3;-50;50;0
"Subj_143";7;1;-200;100;-100
"Subj_143";8;4;0;50;50
"Subj_143";9;4;0;50;50
"Subj_143";10;4;0;50;50
"Subj_143";11;4;0;50;50
"Subj_143";12;4;0;50;50
"Subj_143";13;4;0;50;50
"Subj_143";14;4;-250;50;-200
"Subj_143";15;3;-50;50;0
"Subj_143";16;1;0;100;100
"Subj_143";17;4;0;50;50
"Subj_143";18;2;0;100;100
"Subj_143";19;4;0;50;50
"Subj_143";20;4;0;50;50
"Subj_143";21;4;0;50;50
"Subj_143";22;1;-300;100;-200
"Subj_143";23;4;0;50;50
"Subj_143";24;4;-250;50;-200
"Subj_143";25;3;-50;50;0
"Subj_143";26;2;0;100;100
"Subj_143";27;2;0;100;100
"Subj_143";28;2;-1250;100;-1150
"Subj_143";29;4;0;50;50
"Subj_143";30;4;0;50;50
"Subj_143";31;3;0;50;50
"Subj_143";32;3;0;50;50
"Subj_143";33;1;-150;100;-50
"Subj_143";34;4;0;50;50
"Subj_143";35;4;0;50;50
"Subj_143";36;3;-50;50;0
"Subj_143";37;4;0;50;50
"Subj_143";38;4;0;50;50
"Subj_143";39;3;-50;50;0
"Subj_143";40;1;0;100;100
"Subj_143";41;2;0;100;100
"Subj_143";42;2;0;100;100
"Subj_143";43;1;-350;100;-250
"Subj_143";44;3;0;50;50
"Subj_143";45;2;0;100;100
"Subj_143";46;2;0;100;100
"Subj_143";47;2;0;100;100
"Subj_143";48;4;0;50;50
"Subj_143";49;3;-50;50;0
"Subj_143";50;1;0;100;100
"Subj_143";51;2;0;100;100
"Subj_143";52;4;0;50;50
"Subj_143";53;3;0;50;50
"Subj_143";54;1;-250;100;-150
"Subj_143";55;4;0;50;50
"Subj_143";56;2;0;100;100
"Subj_143";57;2;0;100;100
"Subj_143";58;3;-50;50;0
"Subj_143";59;4;0;50;50
"Subj_143";60;2;0;100;100
"Subj_143";61;3;0;50;50
"Subj_143";62;4;0;50;50
"Subj_143";63;2;0;100;100
"Subj_143";64;4;-250;50;-200
"Subj_143";65;3;-50;50;0
"Subj_143";66;1;0;100;100
"Subj_143";67;1;-200;100;-100
"Subj_143";68;4;0;50;50
"Subj_143";69;2;0;100;100
"Subj_143";70;3;0;50;50
"Subj_143";71;4;0;50;50
"Subj_143";72;2;0;100;100
"Subj_143";73;4;0;50;50
"Subj_143";74;3;0;50;50
"Subj_143";75;1;-150;100;-50
"Subj_143";76;3;-50;50;0
"Subj_143";77;4;0;50;50
"Subj_143";78;4;0;50;50
"Subj_143";79;2;0;100;100
"Subj_143";80;2;-1250;100;-1150
"Subj_143";81;4;0;50;50
"Subj_143";82;3;0;50;50
"Subj_143";83;1;-350;100;-250
"Subj_143";84;4;0;50;50
"Subj_143";85;3;-50;50;0
"Subj_143";86;2;0;100;100
"Subj_143";87;4;-250;50;-200
"Subj_143";88;3;-50;50;0
"Subj_143";89;1;0;100;100
"Subj_143";90;2;0;100;100
"Subj_143";91;3;0;50;50
"Subj_143";92;1;-250;100;-150
"Subj_143";93;2;0;100;100
"Subj_143";94;4;0;50;50
"Subj_143";95;3;-50;50;0
"Subj_143";96;1;0;100;100
"Subj_143";97;4;0;50;50
"Subj_143";98;2;0;100;100
"Subj_143";99;4;0;50;50
"Subj_143";100;3;-50;50;0
"Subj_144";1;4;0;50;50
"Subj_144";2;2;-1250;100;-1150
"Subj_144";3;3;-50;50;0
"Subj_144";4;4;0;50;50
"Subj_144";5;1;-350;100;-250
"Subj_144";6;4;0;50;50
"Subj_144";7;4;-250;50;-200
"Subj_144";8;1;0;100;100
"Subj_144";9;4;0;50;50
"Subj_144";10;1;0;100;100
"Subj_144";11;4;0;50;50
"Subj_144";12;1;0;100;100
"Subj_144";13;4;0;50;50
"Subj_144";14;1;-150;100;-50
"Subj_144";15;4;0;50;50
"Subj_144";16;4;0;50;50
"Subj_144";17;4;0;50;50
"Subj_144";18;2;0;100;100
"Subj_144";19;4;0;50;50
"Subj_144";20;1;-250;100;-150
"Subj_144";21;4;0;50;50
"Subj_144";22;2;0;100;100
"Subj_144";23;4;-250;50;-200
"Subj_144";24;2;0;100;100
"Subj_144";25;2;0;100;100
"Subj_144";26;2;0;100;100
"Subj_144";27;2;0;100;100
"Subj_144";28;2;0;100;100
"Subj_144";29;2;0;100;100
"Subj_144";30;2;0;100;100
"Subj_144";31;2;0;100;100
"Subj_144";32;2;0;100;100
"Subj_144";33;2;0;100;100
"Subj_144";34;2;0;100;100
"Subj_144";35;2;-1250;100;-1150
"Subj_144";36;3;0;50;50
"Subj_144";37;3;0;50;50
"Subj_144";38;3;0;50;50
"Subj_144";39;4;0;50;50
"Subj_144";40;4;0;50;50
"Subj_144";41;2;0;100;100
"Subj_144";42;2;0;100;100
"Subj_144";43;2;0;100;100
"Subj_144";44;3;-50;50;0
"Subj_144";45;4;0;50;50
"Subj_144";46;4;0;50;50
"Subj_144";47;2;0;100;100
"Subj_144";48;2;0;100;100
"Subj_144";49;2;0;100;100
"Subj_144";50;4;0;50;50
"Subj_144";51;4;0;50;50
"Subj_144";52;2;0;100;100
"Subj_144";53;2;-1250;100;-1150
"Subj_144";54;4;0;50;50
"Subj_144";55;4;0;50;50
"Subj_144";56;4;0;50;50
"Subj_144";57;4;0;50;50
"Subj_144";58;2;0;100;100
"Subj_144";59;2;0;100;100
"Subj_144";60;4;0;50;50
"Subj_144";61;4;0;50;50
"Subj_144";62;2;0;100;100
"Subj_144";63;2;0;100;100
"Subj_144";64;4;-250;50;-200
"Subj_144";65;2;0;100;100
"Subj_144";66;2;0;100;100
"Subj_144";67;2;0;100;100
"Subj_144";68;1;-200;100;-100
"Subj_144";69;2;0;100;100
"Subj_144";70;4;0;50;50
"Subj_144";71;2;0;100;100
"Subj_144";72;2;0;100;100
"Subj_144";73;4;0;50;50
"Subj_144";74;1;0;100;100
"Subj_144";75;2;0;100;100
"Subj_144";76;2;0;100;100
"Subj_144";77;4;0;50;50
"Subj_144";78;4;0;50;50
"Subj_144";79;2;0;100;100
"Subj_144";80;2;0;100;100
"Subj_144";81;4;0;50;50
"Subj_144";82;1;0;100;100
"Subj_144";83;2;0;100;100
"Subj_144";84;2;0;100;100
"Subj_144";85;4;0;50;50
"Subj_144";86;1;-300;100;-200
"Subj_144";87;2;-1250;100;-1150
"Subj_144";88;4;0;50;50
"Subj_144";89;4;0;50;50
"Subj_144";90;2;0;100;100
"Subj_144";91;2;0;100;100
"Subj_144";92;4;0;50;50
"Subj_144";93;2;0;100;100
"Subj_144";94;2;0;100;100
"Subj_144";95;4;-250;50;-200
"Subj_144";96;2;0;100;100
"Subj_144";97;2;-1250;100;-1150
"Subj_144";98;1;0;100;100
"Subj_144";99;1;0;100;100
"Subj_144";100;2;0;100;100
"Subj_145";1;4;0;50;50
"Subj_145";2;4;0;50;50
"Subj_145";3;2;-1250;100;-1150
"Subj_145";4;2;0;100;100
"Subj_145";5;4;0;50;50
"Subj_145";6;4;0;50;50
"Subj_145";7;4;-250;50;-200
"Subj_145";8;2;0;100;100
"Subj_145";9;4;0;50;50
"Subj_145";10;2;0;100;100
"Subj_145";11;4;0;50;50
"Subj_145";12;2;0;100;100
"Subj_145";13;2;0;100;100
"Subj_145";14;4;0;50;50
"Subj_145";15;4;0;50;50
"Subj_145";16;1;0;100;100
"Subj_145";17;4;0;50;50
"Subj_145";18;2;0;100;100
"Subj_145";19;2;0;100;100
"Subj_145";20;2;0;100;100
"Subj_145";21;2;0;100;100
"Subj_145";22;2;0;100;100
"Subj_145";23;4;0;50;50
"Subj_145";24;1;-350;100;-250
"Subj_145";25;2;0;100;100
"Subj_145";26;2;0;100;100
"Subj_145";27;2;0;100;100
"Subj_145";28;4;0;50;50
"Subj_145";29;2;0;100;100
"Subj_145";30;2;0;100;100
"Subj_145";31;2;0;100;100
"Subj_145";32;3;0;50;50
"Subj_145";33;2;0;100;100
"Subj_145";34;4;-250;50;-200
"Subj_145";35;2;0;100;100
"Subj_145";36;2;-1250;100;-1150
"Subj_145";37;2;0;100;100
"Subj_145";38;2;0;100;100
"Subj_145";39;2;0;100;100
"Subj_145";40;2;0;100;100
"Subj_145";41;2;-1250;100;-1150
"Subj_145";42;4;0;50;50
"Subj_145";43;4;0;50;50
"Subj_145";44;4;0;50;50
"Subj_145";45;2;0;100;100
"Subj_145";46;2;0;100;100
"Subj_145";47;2;0;100;100
"Subj_145";48;1;-150;100;-50
"Subj_145";49;2;0;100;100
"Subj_145";50;2;0;100;100
"Subj_145";51;2;0;100;100
"Subj_145";52;4;0;50;50
"Subj_145";53;4;0;50;50
"Subj_145";54;2;0;100;100
"Subj_145";55;2;0;100;100
"Subj_145";56;2;0;100;100
"Subj_145";57;3;0;50;50
"Subj_145";58;2;-1250;100;-1150
"Subj_145";59;2;0;100;100
"Subj_145";60;2;0;100;100
"Subj_145";61;2;0;100;100
"Subj_145";62;2;0;100;100
"Subj_145";63;4;0;50;50
"Subj_145";64;2;0;100;100
"Subj_145";65;2;0;100;100
"Subj_145";66;2;0;100;100
"Subj_145";67;2;0;100;100
"Subj_145";68;4;0;50;50
"Subj_145";69;2;0;100;100
"Subj_145";70;2;-1250;100;-1150
"Subj_145";71;4;0;50;50
"Subj_145";72;2;0;100;100
"Subj_145";73;2;0;100;100
"Subj_145";74;1;-300;100;-200
"Subj_145";75;1;0;100;100
"Subj_145";76;2;0;100;100
"Subj_145";77;2;0;100;100
"Subj_145";78;2;0;100;100
"Subj_145";79;4;0;50;50
"Subj_145";80;2;0;100;100
"Subj_145";81;2;0;100;100
"Subj_145";82;4;-250;50;-200
"Subj_145";83;2;0;100;100
"Subj_145";84;2;0;100;100
"Subj_145";85;2;0;100;100
"Subj_145";86;4;0;50;50
"Subj_145";87;2;0;100;100
"Subj_145";88;2;0;100;100
"Subj_145";89;4;0;50;50
